"","Phi","Theta"
"282",1.27544694612013,1.53650889759589
"283",1.64441951593849,1.25144122680169
"284",1.3639797831405,1.36000972451501
"285",1.97530095351223,0.7825730125644
"286",2.32972561268562,2.06963846977977
"287",2.05047137442253,2.12936168935931
"288",1.34247497198819,1.66086508986912
"289",1.22908189379763,1.5620398674526
"290",1.78721277597418,2.42508753797642
"291",1.67835056642449,0.720820887639317
"292",1.96228194353815,1.01071761587458
"293",0.980552238500958,1.82048996637096
"294",2.19148042759317,1.72877035086005
"295",1.25729912954221,2.07905070815249
"296",0.80668407384688,2.12367242514536
"297",2.31404905544696,1.13341050721181
"298",2.42642834661219,0.745447865447824
"299",1.89167907322551,2.40213354494479
"300",2.05465127926786,1.49815849563658
"301",1.8288687447928,1.47297399701451
"302",2.4335031039072,1.3725548945348
"303",2.14535359070561,1.4491906041705
"304",2.03474752041368,1.16841322745801
"305",1.86074710497988,2.42853833353153
"306",2.59413085573645,1.14215458654631
"307",1.17952835097958,2.75430956774036
"308",1.41752074965024,1.16488097129026
"309",1.92250271107253,1.13957457755365
"310",1.70376323585647,2.61930880320755
"311",2.12310742932226,2.1382070007075
"312",1.73956646293524,2.54731197385587
"313",1.3218914145333,1.37168594556476
"314",1.49648851140931,2.28178462584538
"315",2.42655628855122,0.761676726134777
"316",1.35259795533596,2.10743432475055
"317",1.17364855003752,2.044297339766
"318",1.84328218008049,1.47260699893958
"319",2.12165072800145,2.01818509718313
"320",1.65015942495769,2.32461095802015
"321",1.74638265074037,0.508920938980163
"322",1.77748328820011,2.03500776230926
"323",0.852816354579187,2.66314740412084
"324",2.39322472594615,2.80526973187839
"325",1.32396532094159,1.5762303306
"326",1.96165026549954,1.339980896025
"327",2.01073517136957,1.14494394107205
"328",1.62786089027992,2.18149672845517
"329",0.886701810066304,1.5811247017328
"330",1.31463619296102,1.41037036886431
"331",1.77970423825743,2.16322440885288
"332",1.96414954488271,2.81608848587634
"333",1.34608012876616,2.3706660036778
"334",2.31768089107637,1.94471872809583
"335",2.36866988012633,2.28420609077631
"336",1.43078979276761,0.968383471121439
"337",1.69206319679867,1.86561493112619
"338",2.04838885560906,1.35273247834666
"339",1.81341678997936,2.25840790428345
"340",2.02131287899564,0.952679511460186
"341",1.67364757470073,2.10166413439834
"342",2.05270346939983,1.52290417030596
"343",1.61409528082605,2.1078904178513
"344",2.24321006995162,1.39552788443174
"345",2.15814144513503,1.08379176675203
"346",2.38157073976736,1.69296560893138
"347",2.21500965700839,1.39848605071619
"348",2.02991520924725,1.72655562711303
"349",1.98336306991441,0.928681681545347
"350",1.96240216387263,2.11453603338368
"351",1.0122986738748,1.74954429517467
"352",2.52040759893788,1.74142107558746
"353",0.788508671789644,1.19532727549623
"354",2.06148700036651,2.80129426213627
"355",1.63302333358104,1.05151073310844
"356",1.32661489016539,2.39737186477118
"357",2.22195357837832,6.15061296021122
"358",1.15302282022701,2.37411574521405
"359",1.48604521689312,1.0940251507892
"360",1.33498061070718,2.27047065849549
"361",1.64897453535576,1.22212046825045
"362",1.0311901890595,1.72729564445619
"363",2.34267392887028,2.4229118300252
"364",1.14648298134719,1.76753129850415
"365",2.56678288854983,1.4112475492398
"366",1.62963627441446,1.40989021636589
"367",2.55445501561267,1.40316322130219
"368",0.867213874957203,1.51144389850147
"369",2.03309621313881,2.52337828463034
"370",1.32095153109046,1.31798075049342
"371",2.11944561461378,2.3909323547548
"372",1.8798878646177,0.861040623354507
"373",1.89588946313614,2.25795090166749
"374",1.61329668083403,1.65761875682657
"375",2.16359534595243,1.30682521304795
"376",0.136697280597167,5.19272832861076
"377",2.59910177458135,1.88256488749798
"378",2.06673879116661,2.77516258739538
"379",2.31264008968735,1.37386544088097
"380",1.78785891350501,1.27697920105981
"381",2.6706028831165,3.02588655299167
"382",0.978909603510007,1.93347639122841
"383",2.34577644931669,1.89947409880177
"384",1.70579849054705,1.34157825608228
"385",2.18846415791276,1.5608025675124
"386",1.40560869025971,1.57102165822041
"387",1.04127025100619,2.254456219417
"388",1.50690458826421,2.04835224295087
"389",2.79824119824232,1.66180370484857
"390",1.39026602484028,1.33813564873469
"391",0.763626714113108,1.77541439346999
"392",2.19978817865274,1.11227190415112
"393",1.41514365489382,2.16594728611001
"394",2.0294373760094,2.00391466876838
"395",1.19947308313317,2.50864800686947
"396",2.08048428548168,2.19888624185875
"397",2.81016785889705,1.2639541819087
"398",2.61814195602728,2.22702794515043
"399",2.03956980441849,2.00730138870215
"400",1.92078057865832,0.982845867486477
"401",2.16720054279942,0.269451639963844
"402",2.12394942158614,1.62802128003413
"403",2.39304005765855,1.83016930851809
"404",2.11008512437839,1.37152383379662
"405",1.63089121752567,2.19487860844009
"406",2.50541992441132,1.90676760891044
"407",2.430705487913,1.59684932482381
"408",2.61676093737052,3.19361720866828
"409",2.2141361725615,1.43309356132067
"410",2.56871636206536,2.35088185166177
"411",2.30038813530325,2.77884153264048
"412",1.21554373306112,2.06031630350722
"413",2.26969229800013,0.977540935025628
"414",1.27073953833331,2.3201909908734
"415",1.85048460959807,1.13366152756936
"416",1.59922168061408,2.23530336859939
"417",1.5350176585983,1.42022981521156
"418",0.964132347832715,1.15333034214203
"419",1.48776733303648,1.33342878324345
"420",2.00447999400051,1.79700094995131
"421",2.31341921611707,2.59514719509161
"422",1.94814832938416,2.56321589339616
"423",1.80876771120697,2.77467760194956
"424",1.55420098036337,1.73812241529167
"425",1.89263760118952,2.28925561038428
"426",2.30872606807573,1.57218701017615
"427",2.16900493170703,1.31053489207247
"428",2.21505137162972,1.91085799592263
"429",0.717012671187977,2.28601957677057
"430",1.62145153577941,1.79695620267314
"431",1.99650369187137,1.56659838029962
"432",1.61876546733032,1.02550589446674
"433",2.44346160939462,1.8511850266777
"434",1.7245993417867,1.86036275724933
"435",1.34126533290933,2.3734502795382
"436",2.41794737416295,2.04515855011324
"437",1.63959576673486,2.62964209926327
"438",1.3810883961571,2.19547414553341
"439",1.93848544660183,2.24616074878537
"440",2.24329907523125,0.424378919048419
"441",1.85194369723957,2.9811917249059
"442",1.5956436337937,0.936786485847023
"443",2.06612045200048,1.12288316333402
"444",1.84000690245191,0.663361819832188
"445",2.13588751960848,2.68481018286763
"446",1.83345029138319,0.560485651351041
"447",2.06932013861808,1.73325213097257
"448",1.37612574621935,1.77626665280955
"449",2.23167616344021,2.0526445244575
"450",1.45629686473163,1.99485516372404
"451",1.39917569496296,1.36249596548148
"452",1.83578598071813,1.96274437296072
"453",1.31672853768986,2.68657808319421
"454",2.53140545829953,1.4956223581315
"455",1.11432404232003,1.58201899791931
"456",2.7365632409338,0.299296424313614
"457",1.53992941492854,2.76106622086823
"458",1.73712338539578,2.21212406014886
"459",1.47656596219661,2.39120380359641
"460",1.73166969611105,2.02058054540644
"461",1.43568462478743,1.81231780516288
"462",1.51165400762177,2.40320088016778
"463",1.36587941390603,2.68202962319512
"464",1.03859970001513,2.10638511297918
"465",2.02536694415847,1.43560157372908
"466",1.3560599584341,2.8127703124849
"467",2.3730262495074,2.6719032377307
"468",2.43040378570759,2.13285214404363
"469",1.58964130707799,3.03844242497913
"470",0.944361013418902,1.35946733245282
"471",1.50763543935472,1.88620806663842
"472",1.95646989600784,1.90332028038456
"473",1.77637842188339,1.74366091098388
"474",0.831417488868333,1.9933971201953
"475",2.20332699643553,1.74442598937762
"476",0.901020301794453,1.5944715372712
"477",2.24582706193365,1.9059565107418
"478",1.97181211071619,1.89613562219335
"479",1.09769619810808,2.55990456976625
"480",2.44012387924834,2.1906066449288
"481",1.08281355394207,2.18342080002023
"482",1.68764178645079,2.91266196343277
"483",2.12419668829008,1.51850838762282
"484",1.36057420584058,2.20709818376362
"485",1.83123881335793,2.08673261913259
"486",2.73124277599233,6.10874696252165
"487",2.44150325990674,2.4329633913662
"488",1.73279590179573,2.18970903312119
"489",1.40908213227578,1.21783744658499
"490",1.21302446387876,1.50690602511441
"491",1.93450919947461,1.51833692278104
"492",2.32920494883443,0.793907965245877
"493",1.76775539203751,1.1336391826914
"494",2.15028916704203,2.05415777784712
"495",1.97161022807872,1.26706303178771
"496",2.2259902575109,1.70862770771795
"497",0.806224913947954,1.53543690814674
"498",1.53895215334338,1.9065873864572
"499",2.00315186292175,2.36660030940763
"500",1.3023923644448,1.62492383584619
"501",2.26648912115094,1.06559886478483
"502",1.57393117228457,2.331792952914
"503",2.06135084202883,1.13820241672437
"504",1.15161205077271,1.65748955782525
"505",1.90861664926165,1.07978955393013
"506",1.92837198392691,1.9956594029031
"507",0.994762189813859,2.55417167575918
"508",2.2447442625395,1.04346513183868
"509",1.97008847596588,2.01051100856464
"510",1.733409653106,1.86200934072831
"511",0.876135505834902,0.860030484745234
"512",2.37351383124229,1.32474731209015
"513",2.16686059410722,0.916423256090626
"514",2.02866234903254,2.42936288370506
"515",1.2333251306089,1.51895728009637
"516",1.87306663704907,0.582852810411377
"517",1.99463473034546,2.83190211951567
"518",1.8298979309433,2.09035313266073
"519",1.88273055187561,1.94762470999999
"520",2.08752075692284,1.36151820104971
"521",1.96890776329236,0.54440906020188
"522",2.22190992963563,1.84843058467478
"523",1.78305884196582,1.06210273036884
"524",1.44245838468001,2.47592294301538
"525",2.23948533413313,1.43161642080759
"526",1.03160791972592,2.00507674980718
"527",1.98416349682736,1.60966858354075
"528",2.07861151844706,1.93677640979035
"529",1.60196773092251,2.06308255919658
"530",1.74353938490723,0.584682521738846
"531",2.4697679859936,1.07565563677022
"532",0.497049114205755,0.791148328987209
"533",1.1899969931768,1.49721063689832
"534",1.7177116674591,0.993224872359125
"535",2.24731762280215,2.22014740566342
"536",1.64260420456747,3.04976600021892
"537",1.89401532387897,2.5392515014371
"538",1.81763529368679,1.32537277830137
"539",1.75448500286386,1.3728021508963
"540",2.50461831601758,1.71471135771679
"541",2.14151835562509,1.16839480349694
"542",1.4907281740844,1.76947502331641
"543",1.25008308991564,1.63932341812707
"544",1.38289275587914,1.80331204215677
"545",1.9977417419429,1.98152555131001
"546",1.81504300888606,2.46496775267254
"547",1.91777102202457,2.30742651531417
"548",1.61624535763783,2.44348678717442
"549",1.3985385609958,1.13924710227451
"550",2.09646100623558,2.27369047943859
"551",1.90438088716556,3.08647388617051
"552",2.22926852498544,1.83924427672516
"553",2.59948505761364,3.72811907505725
"554",2.29351223156461,1.55634016512492
"555",1.26111546209521,1.67353979791693
"556",2.1419723424486,0.964629973631135
"557",2.49531899043046,2.15197922158777
"558",1.43704353687426,1.21508066928799
"559",2.0060905732794,1.78364410331758
"560",1.42436439717868,2.12755192177873
"561",2.42527814057066,1.46981276643475
"562",1.92575092275664,1.86500707409691
"563",1.70157562612237,1.47958114564655
"564",2.06361730129031,1.87285421056668
"565",2.06171844741057,1.88993489936782
"566",1.62690021547095,1.19974405585134
"567",1.77523939283822,1.9706053715446
"568",0.99819321218696,1.15455212018657
"569",2.31394529088141,2.01699477704031
"570",1.90420089662581,1.12484807196225
"571",1.51085271386256,1.89765077589253
"572",1.88484327335042,0.533229448471388
"573",1.33787549068105,2.19300510555275
"574",1.96591589651303,2.24118781224918
"575",1.41941875120218,2.61754574065855
"576",0.581181468637056,1.95194919292287
"577",1.33677996224613,1.305617295927
"578",2.33315765276452,1.91300475256498
"579",2.17607357879949,1.95774034158696
"580",1.21708506287215,1.52114360434913
"581",1.95434345436808,2.29471119110755
"582",2.1943798409459,1.27488147662191
"583",1.20160172874937,0.627112487388637
"584",1.47318642011445,1.02860077267576
"585",1.75996346822335,1.42740189888743
"586",1.2962117391235,2.17299665445846
"587",2.0465772564856,0.921473811316331
"588",2.14718891784213,3.50907609360775
"589",2.27225122422617,1.73422145351806
"590",1.87676124803153,1.87932938115334
"591",1.64484710406934,1.93821857655714
"592",1.97308556957168,1.37424125351692
"593",2.06300168482193,1.81665716122456
"594",1.68183964525112,2.51998845995142
"595",2.22408516340938,0.604686703791941
"596",2.32462276196148,1.85071963864418
"597",1.84370266969761,1.79404555439871
"598",1.65481143704985,0.847392508251257
"599",1.09926086838456,2.00795604107777
"600",1.72799909776235,1.28465542999032
"601",2.54361645650147,1.22507418404522
"602",1.53332135303773,1.79840096610388
"603",2.29459411713816,1.65989625885186
"604",2.12321418607478,1.9928363594773
"605",1.35701259835246,2.23281845248289
"606",1.72562043303585,2.6777749552609
"607",2.00672019275788,1.75097281637235
"608",0.84392318705134,1.48620535966679
"609",0.435341894344391,1.50162992577071
"610",1.60449264974337,0.842695819724523
"611",1.13166275196641,1.20848197360288
"612",1.58031071795695,1.98812545823143
"613",2.00713529302044,1.72440561327864
"614",1.26944063305363,2.18109329156715
"615",1.23123521561378,2.14081172459893
"616",1.80712733488192,1.78253731155538
"617",1.31146200827261,1.41208689397923
"618",2.30470890799464,1.39146345176405
"619",1.46746086031688,0.856074838557429
"620",1.44187605870634,0.893664945179742
"621",1.97028429938616,1.53796418175586
"622",1.21163376433026,1.84395168186645
"623",2.47180249055356,1.93562943242448
"624",1.10933079061585,2.71717981885044
"625",2.22945215728431,2.70205068271367
"626",1.58067507154943,2.04974000359354
"627",2.22316057048117,1.40393508553415
"628",1.64437424827938,1.20607515812675
"629",1.33047725259354,2.3956016643848
"630",2.43409992701102,2.95475946692845
"631",1.97800888303983,1.07260424807059
"632",2.04124649450657,1.79960447273246
"633",2.33141294320416,1.58051649769129
"634",0.912452500072615,1.55421462302366
"635",0.985475592943908,1.98282149367821
"636",1.02680220438209,2.01920480235404
"637",1.34290294582816,1.21184541621911
"638",2.72419623138519,0.747670109637382
"639",1.90667615845474,2.44583292722668
"640",2.4387272877381,3.4828984872463
"641",1.81933551886433,0.714125170407554
"642",2.5604987688348,0.542493799986897
"643",1.27395555246133,1.31597760499291
"644",1.65441537734067,2.04765217429388
"645",2.20810842161781,1.29778342162873
"646",2.01296937408103,1.73552319949765
"647",1.89622205253799,2.76867161818913
"648",1.27869574311089,2.24874711354989
"649",1.6412299427568,0.754719934946928
"650",1.26913349170906,1.47970740669708
"651",1.33897420081213,2.66814230061215
"652",1.82930330879919,2.09446533685623
"653",1.19260436477993,1.7270987472313
"654",2.51222961821949,1.87928877190372
"655",2.39014294649897,1.41296495749128
"656",2.28351396044294,2.2157840735208
"657",1.6737696473293,2.73665143904761
"658",2.24209772369655,3.35840299510231
"659",2.48846970897843,2.32599131522581
"660",2.09076237999882,2.38943907390031
"661",2.29843113375536,2.43678960493413
"662",1.85919727315298,1.7206686954456
"663",1.98034577852733,1.88442168312196
"664",2.61155157418301,1.20254231879892
"665",1.4679626083907,0.930494753362923
"666",1.78363304731176,2.94470473122746
"667",1.35541759869475,2.31915326252713
"668",0.74177444738077,2.24817700691115
"669",1.49067683198775,2.58154573476236
"670",1.99321518319199,2.58011999013333
"671",0.839544715386807,1.6914080987431
"672",1.88721518558163,1.01845113475964
"673",1.75935808215547,1.26160966963481
"674",1.96824958480719,2.43988716474495
"675",1.27709213153028,2.28804202661774
"676",2.15376314824508,0.884731422951043
"677",2.14574060006433,1.56489554129708
"678",1.61764845694549,2.39676755160628
"679",1.8681324171771,1.90520938869993
"680",2.62143381896224,1.29865274082761
"681",1.84699734222524,1.97361855259527
"682",2.34127847135256,1.64454429898874
"683",1.61554236688478,1.43748995099771
"684",2.45188095325025,1.20281835492915
"685",2.56193221617466,1.18805843338814
"686",1.97788488757318,0.400177306813534
"687",0.608964370532542,1.21929270477921
"688",1.66341734659882,2.59342742291792
"689",1.194325511645,2.1471545670131
"690",2.30809333633581,1.42323471801414
"691",2.47299986390583,2.96336267292396
"692",2.48577073890774,1.34777996926113
"693",0.94809013734831,2.38501702707413
"694",1.5584252817665,2.24598151555438
"695",1.34466610769221,2.41567245838073
"696",2.5469143090397,1.99502281037256
"697",1.54858878616313,2.23529375002923
"698",1.86108272128265,2.19080986282046
"699",1.17243700719366,2.38366694652623
"700",1.97923224434334,1.9140987214347
"701",2.46749711820894,2.37197835183053
"702",1.20229748647804,1.51181523150938
"703",1.60948616599296,2.07633223714085
"704",2.02234038814363,1.66051067248929
"705",2.00099376664431,0.793326607973245
"706",2.3450016741763,1.52585363530738
"707",1.97011015787411,2.33940896035007
"708",2.07371656251501,2.67993595237192
"709",1.45221604691548,2.40827919463347
"710",1.83801277872634,1.86350817922703
"711",1.97561572958942,0.590595977120088
"712",1.59882506232204,2.75490366775977
"713",2.07834688177404,1.03243165584725
"714",2.21182103543058,1.36340889917254
"715",1.66829607342087,1.35245743826724
"716",2.17498905647206,1.60364137718629
"717",1.51774262101868,1.36708802295664
"718",2.33257832953809,1.11179757157338
"719",1.54211741742798,1.94487984090219
"720",1.40502829706181,2.01998384569022
"721",1.66620537707778,1.65431575324489
"722",2.47451456246149,2.55443289283249
"723",1.88119288973066,2.12765449839865
"724",2.02845153800774,0.992649583080381
"725",1.05053774368746,1.50225643343136
"726",1.81446614189547,1.33366775216858
"727",2.28388940708821,1.76937124776069
"728",2.04148779841331,1.07593128744998
"729",2.11934091568644,2.22661556240718
"730",1.44565093950903,2.04618109286487
"731",1.41654963704683,1.50808323565811
"732",2.3463665312962,1.3363106713177
"733",0.601344531909173,2.27694120312194
"734",1.2797004495383,2.46028547004574
"735",1.9477505027107,2.21066795935177
"736",2.41110580232257,2.04650468609676
